event_id,metric_x,metric_y,lon,lat,event_year,susceptibility_prob,slope,elevation,aspect_sin,aspect_cos,curvature,dist_to_road_km,rain_24h_obs,rain_48h_prior,rain_72h_prior,rain_7d_prior,api_7d,r24_seasonal_anom,api_seasonal_anom,target_trigger_24h,spatial_block_50km
26117,7416037.389595851,1164646.918688234,76.861056,9.167266990674868,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2185.032687447049,8.290719985961914,30.001371383666992,97.5241928100586,166.35980224609375,91.04412078857422,-0.918972011852284,-0.40101352,0,148_23
26104,7417253.599158414,1165094.7990891815,76.873661,9.170821990671984,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2183.865689265808,35.61455535888672,82.28597259521484,85.17939758300781,228.55648803710938,122.7767562866211,0.30214463259533186,0.47666636,1,148_23
BG_0067,9387157.121785838,2954638.5588802034,97.29007168040988,23.824059825950922,2018,0.0033507850021123886,17.868261868332695,882.0,-0.7036388060401708,-0.7105578306051963,0.003934079719218869,268.0285979349999,4.835265159606934,40.578468322753906,121.57122802734375,226.60977172851562,122.67393493652344,-1.1094521993593582,0.5328089,0,187_59
26104,7417253.599158414,1165094.7990891815,76.873661,9.170821990671984,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2183.865689265808,70.83995819091797,117.95021057128906,189.14578247070312,627.76513671875,290.2384338378906,-0.45135789796868014,-0.8978535,0,148_23
26104,7417253.599158414,1165094.7990891815,76.873661,9.170821990671984,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2183.865689265808,8.290719985961914,30.001371383666992,97.5241928100586,166.35980224609375,91.04412078857422,-0.918972011852284,-0.40101352,0,148_23
26115,7417192.812801856,1164305.3675765013,76.873031,9.164555990677126,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2184.4759349226397,35.61455535888672,82.28597259521484,85.17939758300781,228.55648803710938,122.7767562866211,0.30214463259533186,0.47666636,1,148_23
BG_0068,9427935.290776148,2879490.8175099804,97.71270346685945,23.183075952369784,2018,0.002496491651982069,8.752718353484624,713.0,0.9901472722509497,0.1400299227094118,-0.0044080764988482755,339.61405665362827,48.23487854003906,84.97645568847656,125.37583923339844,196.39573669433594,114.57727813720703,0.8806903051746603,0.21137612,0,188_57
26115,7417192.812801856,1164305.3675765013,76.873031,9.164555990677126,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2184.4759349226397,70.83995819091797,117.95021057128906,189.14578247070312,627.76513671875,290.2384338378906,-0.45135789796868014,-0.8978535,0,148_23
26115,7417192.812801856,1164305.3675765013,76.873031,9.164555990677126,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2184.4759349226397,8.290719985961914,30.001371383666992,97.5241928100586,166.35980224609375,91.04412078857422,-0.918972011852284,-0.40101352,0,148_23
26014,7417192.812801856,1164305.3675765013,76.873031,9.164555990677126,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2184.4759349226397,35.61455535888672,82.28597259521484,85.17939758300781,228.55648803710938,122.7767562866211,0.30214463259533186,0.47666636,1,148_23
BG_0069,8755208.15276364,3381758.7917868313,90.7404465173409,27.53025261168138,2018,0.0005993104423396289,19.522450756101343,3170.0,0.8957062654776446,0.44464624813900216,0.005639543451225432,75.94444100153602,5.362663269042969,29.8456974029541,40.936485290527344,183.42041015625,88.62986755371094,-1.0738357037116544,-0.5521767,0,175_67
26014,7417192.812801856,1164305.3675765013,76.873031,9.164555990677126,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2184.4759349226397,70.83995819091797,117.95021057128906,189.14578247070312,627.76513671875,290.2384338378906,-0.45135789796868014,-0.8978535,0,148_23
26014,7417192.812801856,1164305.3675765013,76.873031,9.164555990677126,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2184.4759349226397,8.290719985961914,30.001371383666992,97.5241928100586,166.35980224609375,91.04412078857422,-0.918972011852284,-0.40101352,0,148_23
26116,7417805.693654009,1164540.837795951,76.87938299999999,9.16642499067557,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2183.880941372002,35.61455535888672,82.28597259521484,85.17939758300781,228.55648803710938,122.7767562866211,0.30214463259533186,0.47666636,1,148_23
BG_0070,9029635.470027331,2633670.518642393,93.58465728544273,21.10656539934646,2018,0.0037841794546693563,23.148326375174104,1208.0,-0.956078666489828,0.29311019000204036,0.0018592426786199212,116.7055305398392,27.616268157958984,91.48454284667969,99.20536041259766,255.51515197753906,135.2392120361328,-0.07562460358084726,0.8287807,0,180_52
26116,7417805.693654009,1164540.837795951,76.87938299999999,9.16642499067557,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2183.880941372002,70.83995819091797,117.95021057128906,189.14578247070312,627.76513671875,290.2384338378906,-0.45135789796868014,-0.8978535,0,148_23
26116,7417805.693654009,1164540.837795951,76.87938299999999,9.16642499067557,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2183.880941372002,8.290719985961914,30.001371383666992,97.5241928100586,166.35980224609375,91.04412078857422,-0.918972011852284,-0.40101352,0,148_23
26013,7416806.578222011,1166857.5534174663,76.869028,9.184813990660446,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2182.9084618753664,35.61455535888672,82.28597259521484,85.17939758300781,228.55648803710938,122.7767562866211,0.30214463259533186,0.47666636,1,148_23
BG_0071,8795562.968078181,3557152.926782341,91.1586905952513,29.087212664397324,2018,0.000574227946344763,27.349419477379584,4296.0,-0.7184526436057187,-0.6955758757288483,0.0001991299228424272,147.46244396008416,16.797956466674805,25.119586944580078,41.067447662353516,120.23371887207031,61.73101043701172,-0.5701051932169372,-1.4402488,0,175_71
26013,7416806.578222011,1166857.5534174663,76.869028,9.184813990660446,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2182.9084618753664,70.83995819091797,117.95021057128906,189.14578247070312,627.76513671875,290.2384338378906,-0.45135789796868014,-0.8978535,0,148_23
26013,7416806.578222011,1166857.5534174663,76.869028,9.184813990660446,2018,0.999572217464447,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,2182.9084618753664,8.290719985961914,30.001371383666992,97.5241928100586,166.35980224609375,91.04412078857422,-0.918972011852284,-0.40101352,0,148_23
521,8542189.938705744,3376740.6579465508,88.53269,27.486029987134497,2014,0.9992306232452393,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,0.003271028389873963,60.187564849853516,198.82086181640625,296.059326171875,738.457763671875,360.16033935546875,-0.5875452795103877,-0.34937632,1,170_67
BG_0072,9516541.612926101,2557555.774733065,98.63103425875593,20.469456943021566,2014,0.0025579321663826704,9.740001042816104,885.0,0.938455527397921,0.34540009133798727,-0.001829724533389869,563.7672391621458,2.69509220123291,347.4779052734375,392.8763732910156,1039.4892578125,550.1591186523438,-1.3691038904936657,1.0262219,0,190_51
521,8542189.938705744,3376740.6579465508,88.53269,27.486029987134497,2014,0.9992306232452393,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,0.003271028389873963,290.3432922363281,70.28205108642578,93.31625366210938,501.5958251953125,229.67034912109375,2.1988396518471705,-1.4641379,0,170_67
519,8542748.594268396,3379358.7584374626,88.53848,27.50909998714295,2014,0.9992306232452393,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,0.008119136925630679,251.96798706054688,111.7196273803711,196.47586059570312,698.4522705078125,346.4727478027344,1.617800582242395,-0.49939227,1,170_67
BG_0073,9285162.400030112,2668528.5321796867,96.23298126827558,21.399228488789916,2014,0.0008531920029781759,0.9263691317080074,103.0,1.2246467991473532e-16,-1.0,-0.0003842985069394068,309.451215499419,37.22134780883789,297.1249694824219,321.7238464355469,722.3610229492188,416.5663757324219,-0.8571840101054502,0.11232429,0,185_53
519,8542748.594268396,3379358.7584374626,88.53848,27.50909998714295,2014,0.9992306232452393,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,0.008119136925630679,17.7299747467041,89.61151123046875,93.11750030517578,292.35504150390625,154.41258239746094,-0.4978981879126775,1.3755304,0,170_67
519,8542748.594268396,3379358.7584374626,88.53848,27.50909998714295,2014,0.9992306232452393,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,0.008119136925630679,114.29302215576172,363.797119140625,510.78515625,782.32373046875,458.047607421875,0.05179724258671627,0.41877237,0,170_67
520,8545264.95645734,3380050.9275380056,88.56455999999999,27.51519998714522,2014,0.9992306232452393,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,0.002306882661391806,60.187564849853516,198.82086181640625,296.059326171875,738.457763671875,360.16033935546875,-0.5875452795103877,-0.34937632,1,170_67
BG_0074,9003036.418184694,2777866.0023629237,93.3089802485265,22.32098159165201,2014,0.04746882617473602,23.14498860081484,1579.0,-0.9064100396454585,0.4223989110188595,-0.002188263801666226,11.82470387019051,318.013427734375,289.14312744140625,359.3656311035156,792.1781005859375,422.81549072265625,2.465790438598683,0.008577209,0,180_55
520,8545264.95645734,3380050.9275380056,88.56455999999999,27.51519998714522,2014,0.9992306232452393,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,0.002306882661391806,290.3432922363281,70.28205108642578,93.31625366210938,501.5958251953125,229.67034912109375,2.1988396518471705,-1.4641379,0,170_67
566,8543253.217514109,3368074.518041577,88.54371,27.409699987106663,2014,0.9991902709007263,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,0.011921310112465533,60.45994186401367,224.020751953125,290.20806884765625,597.0092163085938,334.056640625,-0.5802180930869792,-0.5957314,1,170_67
BG_0075,8745090.310560508,3293440.8386246455,90.63558350286024,26.754448402250276,2014,0.1000400260090828,7.218650738115256,199.0,0.6790923768577198,-0.7340528207790857,0.001776437113044405,5.099871105866372,122.24571228027344,132.145263671875,275.0348815917969,473.321044921875,260.790771484375,0.21368912574805854,-1.0728147,0,174_65
566,8543253.217514109,3368074.518041577,88.54371,27.409699987106663,2014,0.9991902709007263,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,0.011921310112465533,54.15320587158203,80.9214859008789,103.18843078613281,333.61944580078125,163.4207763671875,1.09249513918998,1.6414416,0,170_67
615,8537507.459525168,3348700.1706397715,88.48416,27.239239987045277,2014,0.9989443421363831,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,0.019652973337587868,65.92202758789062,202.55169677734375,314.6602478027344,1010.384765625,455.13348388671875,-0.5073295610714746,0.48784843,1,170_66
BG_0076,8983820.497042004,3306699.1599717727,93.10982321715662,26.870577997038833,2014,0.016797935590147972,1.1564390170755445,106.0,0.598645378545729,-0.801014176370082,0.00026223782611671894,1.5598516955148827,168.76629638671875,127.44544982910156,203.58494567871094,424.48992919921875,224.13682556152344,0.675330157496419,-1.6029868,0,179_66
615,8537507.459525168,3348700.1706397715,88.48416,27.239239987045277,2014,0.9989443421363831,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,0.019652973337587868,58.223304748535156,136.51889038085938,194.7203826904297,589.7822265625,293.50421142578125,1.356644651877495,5.8105536,0,170_66
546,8540371.172323015,3348527.2776539084,88.51384,27.237719987044727,2014,0.9992306232452393,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,0.011314716563164668,261.9872741699219,87.96562194824219,112.66754913330078,592.76220703125,274.2371826171875,1.9058860825999326,-1.017365,1,170_66
BG_0077,8997522.514000589,3653470.389933669,93.25183322026747,29.952029237833596,2014,0.0005082708667032421,10.742770023325793,5104.0,-0.6967413849997952,-0.7173224117707233,0.0010844086576003947,126.99321961795066,118.03154754638672,295.58251953125,375.9091491699219,605.2401123046875,351.310546875,0.0581096377363118,-0.5499959,0,179_73
546,8540371.172323015,3348527.2776539084,88.51384,27.237719987044727,2014,0.9992306232452393,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,0.011314716563164668,17.954042434692383,65.98358917236328,70.59237670898438,432.67340087890625,200.22686767578125,-0.4879122225151936,2.9220865,0,170_66
545,8544206.501962988,3350693.960189147,88.55359000000001,27.25676998705155,2014,0.9992306232452393,19.808476088353594,912.0,-0.10630873532176308,-0.9943331699155405,-0.00011620266741374508,0.0104241485634493,49.39306640625,180.3182830810547,255.90127563476562,1087.5009765625,526.2244262695312,-0.710771774276169,1.0793865,1,170_67
BG_0078,9387735.084539806,3145887.0184268164,97.29606178338064,25.46967136808165,2014,0.0007835672004148364,0.82613808190768,153.0,0.828037714555287,-0.5606724028111756,-0.0007763104247672631,198.9864781435226,62.957820892333984,94.05469512939453,219.21665954589844,690.04150390625,336.1849365234375,-0.5751689311417741,-0.59074026,0,187_62
25964,9143039.916574955,3219625.6897297767,94.76,26.109999986669603,2018,0.42741161584854126,30.217971494563677,1073.0,0.35554778841213647,0.9346581033486194,0.0022312127357085165,2.0364677200523427,79.91090393066406,6.9859843254089355,158.52664184570312,469.3074645996094,210.51467895507812,-0.3893321891364242,-1.6821016,1,182_64
BG_0079,9298920.711153006,3467002.82579103,96.37557471355213,28.28417127758377,2018,0.0017919751117005944,27.61135144811777,4124.0,-0.9244592036275494,-0.38128097359862734,0.0014464553353976833,15.020026485550249,180.89479064941406,80.98172760009766,122.42389678955078,437.49627685546875,215.14671325683594,0.8048846261897193,-1.6121857,0,185_69
25964,9143039.916574955,3219625.6897297767,94.76,26.109999986669603,2018,0.42741161584854126,30.217971494563677,1073.0,0.35554778841213647,0.9346581033486194,0.0022312127357085165,2.0364677200523427,12.804696083068848,69.00922393798828,124.39015197753906,275.779541015625,150.68284606933594,-0.7230367256798327,1.4999245,0,182_64
25964,9143039.916574955,3219625.6897297767,94.76,26.109999986669603,2018,0.42741161584854126,30.217971494563677,1073.0,0.35554778841213647,0.9346581033486194,0.0022312127357085165,2.0364677200523427,49.62950897216797,474.8128356933594,627.0745239257812,1203.293701171875,700.7656860351562,-0.7211826546041581,2.2919047,0,182_64
25965,9064130.252538523,3108502.191042602,93.94216699999998,25.146305986395227,2018,0.9807527661323547,7.497134595445032,1270.0,0.3053962689275496,-0.9522253509149669,-0.00540445609899301,0.01280794004859009,204.00950622558594,205.77566528320312,268.8301696777344,671.4304809570312,338.51702880859375,1.1998792788508867,-0.53889644,1,181_62
BG_0080,9539803.795804545,3035533.4636708726,98.87212742576327,24.517545038659392,2018,0.0008766743121668696,7.059598106475844,2030.0,-0.980633500054559,0.19585182810161691,-0.006738891099791769,356.2378137352411,171.6228790283203,130.40792846679688,153.75155639648438,692.2786254882812,330.3711853027344,0.7905539103393117,-0.62789404,0,190_60
25965,9064130.252538523,3108502.191042602,93.94216699999998,25.146305986395227,2018,0.9807527661323547,7.497134595445032,1270.0,0.3053962689275496,-0.9522253509149669,-0.00540445609899301,0.01280794004859009,7.6794843673706055,141.75120544433594,161.11566162109375,247.27586364746094,144.34213256835938,-0.9883468544253644,1.0192355,0,181_62
25965,9064130.252538523,3108502.191042602,93.94216699999998,25.146305986395227,2018,0.9807527661323547,7.497134595445032,1270.0,0.3053962689275496,-0.9522253509149669,-0.00540445609899301,0.01280794004859009,50.42399215698242,335.989501953125,440.6568298339844,942.713134765625,519.614501953125,-0.6973163354468267,0.8882537,0,181_62
30878,8938070.89844484,3323577.3663186207,92.63566669999997,27.01858328696759,2016,0.8697513937950134,9.103475579436473,226.0,0.3115028994192148,0.9502452018576166,0.006556219420183429,0.07626647359978189,58.22151565551758,260.5506591796875,329.77630615234375,674.5472412109375,382.29095458984375,-0.6099065568547067,-0.093391374,1,178_66
BG_0081,9139387.838659007,3255594.628076224,94.7221492516195,26.42358900190372,2016,0.252023309469223,9.813783189890536,802.0,0.19136875927145744,0.9815182107199555,0.0047528827292084,3.2987617622222105,52.07528305053711,137.89639282226562,267.1748046875,699.0081787109375,369.39874267578125,-0.6818102517181363,-0.26978415,0,182_65
30878,8938070.89844484,3323577.3663186207,92.63566669999997,27.01858328696759,2016,0.8697513937950134,9.103475579436473,226.0,0.3115028994192148,0.9502452018576166,0.006556219420183429,0.07626647359978189,30.27294921875,21.807973861694336,59.32440185546875,99.87127685546875,55.26150894165039,0.10851940803877627,-1.55729,0,178_66
30878,8938070.89844484,3323577.3663186207,92.63566669999997,27.01858328696759,2016,0.8697513937950134,9.103475579436473,226.0,0.3115028994192148,0.9502452018576166,0.006556219420183429,0.07626647359978189,84.39397430419922,215.79666137695312,340.817626953125,465.117919921875,286.8525085449219,-0.2573100294766641,-0.8494897,0,178_66
98,8868201.448896123,3385256.082514695,91.911528,27.56108298716213,2016,0.9004943370819092,12.03782760797933,1912.0,-0.057021433174841596,-0.9983729544407175,-0.001964618033429547,0.04065265873949767,63.96070861816406,74.93475341796875,97.38684844970703,191.91741943359375,110.19271850585938,1.498766681279441,-0.05469197,1,177_67
BG_0082,8799157.261880662,2574241.727319121,91.19594245938302,20.60890062314839,2016,0.00114392617251724,12.689693859260856,989.0,0.01791228833508883,-0.9998395620931393,-2.7153656583149777e-05,210.83577564229245,12.372396469116211,126.4273681640625,136.74234008789062,202.5608367919922,128.05079650878906,-0.7263607536473866,0.66963196,0,175_51
98,8868201.448896123,3385256.082514695,91.911528,27.56108298716213,2016,0.9004943370819092,12.03782760797933,1912.0,-0.057021433174841596,-0.9983729544407175,-0.001964618033429547,0.04065265873949767,33.87281036376953,12.799400329589844,23.428874969482422,150.6934051513672,63.3242073059082,0.2332937957730914,-1.3523861,0,177_67
98,8868201.448896123,3385256.082514695,91.911528,27.56108298716213,2016,0.9004943370819092,12.03782760797933,1912.0,-0.057021433174841596,-0.9983729544407175,-0.001964618033429547,0.04065265873949767,139.4982147216797,68.41645812988281,88.13704681396484,174.90042114257812,97.88865661621094,0.2859071270067477,-2.5119586,0,177_67
57,8863851.461437292,3389086.636280776,91.86644400000002,27.594860987174616,2016,0.8987776041030884,7.54688586043984,2959.0,-0.8148085276689747,-0.5797301641608082,0.0008559414321491476,0.015287173547702678,11.086301803588867,82.49958038330078,114.8270034790039,343.17626953125,173.56422424316406,-0.8609495294221499,1.9762658,1,177_67
BG_0083,9371948.586855575,3459778.1584182293,97.13244787222995,28.220073805217766,2016,0.006795259192585945,42.90409821035982,3953.0,0.9740867145425179,-0.22617487161876132,0.0011285616003098003,6.917941193118128,15.837055206298828,87.98596954345703,118.48460388183594,251.2782440185547,140.6305389404297,-0.6238331873921129,1.045354,0,187_69
57,8863851.461437292,3389086.636280776,91.86644400000002,27.594860987174616,2016,0.8987776041030884,7.54688586043984,2959.0,-0.8148085276689747,-0.5797301641608082,0.0008559414321491476,0.015287173547702678,10.238703727722168,98.65890502929688,115.73424530029297,314.03851318359375,172.09243774414062,-0.8679762459742978,2.0449479,0,177_67
57,8863851.461437292,3389086.636280776,91.86644400000002,27.594860987174616,2016,0.8987776041030884,7.54688586043984,2959.0,-0.8148085276689747,-0.5797301641608082,0.0008559414321491476,0.015287173547702678,8.389131546020508,16.024551391601562,62.83036804199219,162.96084594726562,77.00807189941406,-0.9340546545839005,-0.814971,0,177_67
45,8866649.563564565,3389121.332567078,91.89544399999998,27.59516698717474,2016,0.959854245185852,12.838844115796293,2390.0,-0.6604531408443935,-0.7508672644008232,-0.008031750137873474,0.005172086027531011,63.96070861816406,74.93475341796875,97.38684844970703,191.91741943359375,110.19271850585938,1.498766681279441,-0.05469197,1,177_67
BG_0084,9417818.416696105,3265896.4363653963,97.60785048616897,26.513556989845917,2016,0.0033229126129299402,14.155343396013274,897.0,-0.9791744999913157,-0.2030204387906718,-0.004502462580914661,96.44736663209522,24.48464012145996,12.03448486328125,51.90593719482422,185.17926025390625,87.39308166503906,-0.18194318551106947,-0.55642384,0,188_65
45,8866649.563564565,3389121.332567078,91.89544399999998,27.59516698717474,2016,0.959854245185852,12.838844115796293,2390.0,-0.6604531408443935,-0.7508672644008232,-0.008031750137873474,0.005172086027531011,33.87281036376953,12.799400329589844,23.428874969482422,150.6934051513672,63.3242073059082,0.2332937957730914,-1.3523861,0,177_67
45,8866649.563564565,3389121.332567078,91.89544399999998,27.59516698717474,2016,0.959854245185852,12.838844115796293,2390.0,-0.6604531408443935,-0.7508672644008232,-0.008031750137873474,0.005172086027531011,139.4982147216797,68.41645812988281,88.13704681396484,174.90042114257812,97.88865661621094,0.2859071270067477,-2.5119586,0,177_67
275,8861272.962083865,3222177.4676987603,91.83972,26.132219986676482,2013,0.8926459550857544,7.03404221105947,85.0,0.4865597731577503,0.873647289897175,-0.0025714316749730053,0.03658918389160647,24.944292068481445,27.997772216796875,81.45223999023438,726.7420654296875,279.9624328613281,-0.18285067043281306,5.4997187,1,177_64
BG_0085,9225320.712411968,3240112.356682799,95.61277197569497,26.28850784715977,2013,0.007115325890481472,20.327596606650413,852.0,-0.8925117916920019,0.4510240588823755,0.0013860897601297854,40.937022938015645,26.968233108520508,48.389007568359375,80.17108917236328,381.521240234375,167.50926208496094,-0.021442514296796087,2.3063462,0,184_64
275,8861272.962083865,3222177.4676987603,91.83972,26.132219986676482,2013,0.8926459550857544,7.03404221105947,85.0,0.4865597731577503,0.873647289897175,-0.0025714316749730053,0.03658918389160647,39.67158508300781,164.27902221679688,270.01507568359375,760.6104125976562,388.5312194824219,-0.8174908715432815,-0.08307412,0,177_64
275,8861272.962083865,3222177.4676987603,91.83972,26.132219986676482,2013,0.8926459550857544,7.03404221105947,85.0,0.4865597731577503,0.873647289897175,-0.0025714316749730053,0.03658918389160647,13.978596687316895,30.70452117919922,64.92683410644531,146.6871795654297,76.15505981445312,-0.7226057109046328,-1.0120277,0,177_64
25975,8865282.738918532,3218266.576661938,91.88127799999998,26.09816698666599,2018,0.8942770957946777,3.3886245501140073,85.0,0.9122554869956547,-0.40962168698241663,-0.0015849509399279938,0.00825103690378539,143.65553283691406,62.56995391845703,181.74298095703125,584.7135009765625,281.7528991699219,0.4702455051418842,-0.9887879,1,177_64
BG_0086,9427642.776474077,2763975.364016605,97.70967179954562,22.203553986768778,2018,0.0040367525070905685,26.149901506207396,1392.0,0.3734991420625917,-0.9276305249820684,-0.0008520895287085976,389.6175067474368,35.536930084228516,431.8616638183594,479.8139343261719,978.4027099609375,555.0675048828125,-0.8971788146654093,1.2135352,0,188_55
25975,8865282.738918532,3218266.576661938,91.88127799999998,26.09816698666599,2018,0.8942770957946777,3.3886245501140073,85.0,0.9122554869956547,-0.40962168698241663,-0.0015849509399279938,0.00825103690378539,64.5057601928711,23.464580535888672,65.54879760742188,173.7302703857422,82.73085021972656,1.6957902506923745,-0.6941066,0,177_64
25975,8865282.738918532,3218266.576661938,91.88127799999998,26.09816698666599,2018,0.8942770957946777,3.3886245501140073,85.0,0.9122554869956547,-0.40962168698241663,-0.0015849509399279938,0.00825103690378539,109.01848602294922,149.75950622558594,222.8516387939453,708.2127075195312,353.5587158203125,0.03218415759950753,-0.3671838,0,177_64
26234,8814021.700919395,3188580.680489053,91.35,25.839999986588232,2018,0.0907926857471466,1.3846188336875684,70.0,0.7432887317123592,0.6689707477232713,-0.003068583178627057,0.533872939387271,23.067684173583984,42.35992431640625,47.594520568847656,171.689208984375,82.11473846435547,-0.24995840344756462,-0.7271023,1,176_63
BG_0087,9160210.225555416,2980724.430370596,94.9379559636439,24.04728404676457,2018,0.001661173184402287,6.032096573232832,311.0,-0.9634792572427141,0.26778297343749835,0.0013707780229900107,58.91791588953763,22.919578552246094,57.06903839111328,141.5777130126953,256.1833801269531,136.32456970214844,-0.29536612984375893,0.9076336,0,183_59
26234,8814021.700919395,3188580.680489053,91.35,25.839999986588232,2018,0.0907926857471466,1.3846188336875684,70.0,0.7432887317123592,0.6689707477232713,-0.003068583178627057,0.533872939387271,12.493842124938965,430.0010986328125,549.0882568359375,1222.452392578125,642.69873046875,-0.7206593355623117,16.49144,0,176_63
26234,8814021.700919395,3188580.680489053,91.35,25.839999986588232,2018,0.0907926857471466,1.3846188336875684,70.0,0.7432887317123592,0.6689707477232713,-0.003068583178627057,0.533872939387271,4.570059299468994,51.97484588623047,82.70137023925781,208.58224487304688,107.50626373291016,-1.1406074008139864,0.080784015,0,176_63
14444,8985678.801847002,3139842.7176776477,93.12908299999998,25.417332986467855,2016,0.9748882055282593,7.05079015248137,385.0,-0.4704147140422971,0.88244546393106,0.002728906321537096,0.020688495360430235,20.109840393066406,72.50957489013672,113.03988647460938,182.44900512695312,103.51101684570312,-0.40341748947699435,-0.028594818,1,179_62
BG_0088,9188130.685301635,2774393.0405400507,95.22732829381994,22.291613105015273,2016,0.0010989424772560596,1.7371120137162928,171.0,-0.8163237671384299,-0.577594587236517,3.8083651949471684e-05,191.95710079153412,14.462356567382812,23.000301361083984,41.88072204589844,171.877685546875,80.44738006591797,-0.6701599885125124,-0.8400395,0,183_55
14444,8985678.801847002,3139842.7176776477,93.12908299999998,25.417332986467855,2016,0.9748882055282593,7.05079015248137,385.0,-0.4704147140422971,0.88244546393106,0.002728906321537096,0.020688495360430235,27.54688835144043,28.906444549560547,73.1307601928711,156.9468536376953,80.42730712890625,-0.010639246279230834,-0.7348686,0,179_62
14444,8985678.801847002,3139842.7176776477,93.12908299999998,25.417332986467855,2016,0.9748882055282593,7.05079015248137,385.0,-0.4704147140422971,0.88244546393106,0.002728906321537096,0.020688495360430235,23.282011032104492,163.13430786132812,175.210205078125,643.3263549804688,302.9829406738281,-1.0346269211679726,-0.6900981,0,179_62
25974,8994727.09223637,3117525.587301461,93.222861,25.22427798641576,2018,0.19007855653762817,5.379343166095643,619.0,-0.6169051651345847,0.7870374941705578,-0.006958471483766439,3.11504974514261,57.93330383300781,100.379150390625,194.9405975341797,636.6683959960938,326.2097473144531,-0.5954291459836353,-0.5586771,1,179_62
BG_0089,9096283.647741653,3326460.89836855,94.27541018358549,27.043888106877503,2018,0.0248833280056715,0.7191198453822439,89.0,0.8437298856308003,0.5367679946619738,-0.00023240533482749015,0.08010743196437535,57.56869888305664,271.061279296875,305.76446533203125,1100.490234375,564.2162475585938,-0.5987379916695017,1.5677614,0,181_66
25974,8994727.09223637,3117525.587301461,93.222861,25.22427798641576,2018,0.19007855653762817,5.379343166095643,619.0,-0.6169051651345847,0.7870374941705578,-0.006958471483766439,3.11504974514261,15.877533912658691,42.694053649902344,92.5496826171875,232.40599060058594,118.8887939453125,-0.6233787017520742,0.30263814,0,179_62
25974,8994727.09223637,3117525.587301461,93.222861,25.22427798641576,2018,0.19007855653762817,5.379343166095643,619.0,-0.6169051651345847,0.7870374941705578,-0.006958471483766439,3.11504974514261,19.87128257751465,76.94010925292969,159.71990966796875,413.44329833984375,201.40985107421875,-1.1762615235010772,-1.7775251,0,179_62
